"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
1530, 1.687500000000000e+00, -6.250000000000000e-01, 6.975910488325780e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.251866753400411e+04, 9.007467013601643e+03, 4.498131280055085e+02, 0.000000000000000e+00, 1.530067267874090e+00, 2.482746458317631e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.325572848440728e-01, 0.000000000000000e+00
1531, 1.750000000000000e+00, -6.250000000000000e-01, 6.875248224254034e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.152689034628739e+04, 8.610756138514953e+03, 4.362980306373022e+02, 0.000000000000000e+00, 1.399761584316229e+00, 2.430327677804363e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.856355023639892e-01, 0.000000000000000e+00
1532, 1.812500000000000e+00, -6.250000000000000e-01, 6.754096751812844e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.056047187864313e+04, 8.224188751457250e+03, 4.241858106102318e+02, 0.000000000000000e+00, 1.272787682729279e+00, 2.382617029104207e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.289154182646041e-01, 0.000000000000000e+00
1533, 1.875000000000000e+00, -6.250000000000000e-01, 6.608091606574205e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.962298183663107e+04, 7.849192734652428e+03, 4.137893260746919e+02, 0.000000000000000e+00, 1.149614572613380e+00, 2.341090569109989e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.829492675993515e-03, 0.000000000000000e+00
1534, 1.937500000000000e+00, -6.250000000000000e-01, 6.440293883398104e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.871585274369701e+04, 7.486341097478802e+03, 4.049433493015625e+02, 0.000000000000000e+00, 1.030430467560384e+00, 2.305325178105254e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.606180303613763e-01, 0.000000000000000e+00
1535, 2.000000000000000e+00, -6.250000000000000e-01, 6.257353298814158e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.783872983243978e+04, 7.135491932975910e+03, 3.972497094660448e+02, 0.000000000000000e+00, 9.151887560840767e-01, 2.273886083469149e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.792424057771217e-01, 0.000000000000000e+00
1536, 2.062500000000000e+00, -6.250000000000000e-01, 6.066367583297685e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.699077730914372e+04, 6.796310923657487e+03, 3.902787112179039e+02, 0.000000000000000e+00, 8.037796265525905e-01, 2.245125543179764e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.607856146103656e-01, 0.000000000000000e+00
1537, 2.125000000000000e+00, -6.250000000000000e-01, 5.872997952646432e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.617153642578723e+04, 6.468614570314891e+03, 3.836911397416127e+02, 0.000000000000000e+00, 6.961428058770942e-01, 2.217701310386236e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.203827185879002e-01, 0.000000000000000e+00
1538, 2.187500000000000e+00, -6.250000000000000e-01, 5.680773528870685e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.538103259590017e+04, 6.152413038360068e+03, 3.772839699083818e+02, 0.000000000000000e+00, 5.922816330408004e-01, 2.190793847079205e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.709845932522083e-01, 0.000000000000000e+00
1539, 2.250000000000000e+00, -6.250000000000000e-01, 5.491233022533340e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.461947161212046e+04, 5.847788644848181e+03, 3.709814030555178e+02, 0.000000000000000e+00, 4.922231463247731e-01, 2.164095211183258e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.213206183969623e-01, 0.000000000000000e+00
1540, 2.312500000000000e+00, -6.250000000000000e-01, 5.304493502501385e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.388689723046516e+04, 5.554758892186064e+03, 3.647973177175680e+02, 0.000000000000000e+00, 3.959730946591006e-01, 2.137671353183134e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.757233723791152e-01, 0.000000000000000e+00
1541, 2.375000000000000e+00, -6.250000000000000e-01, 5.119910424700087e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.318297963764500e+04, 5.273191855057997e+03, 3.587910119706313e+02, 0.000000000000000e+00, 3.034881451796670e-01, 2.111786999224585e-05, 0.000000000000000e+00, 0.000000000000000e+00, -6.350423376588618e-01, 0.000000000000000e+00
1542, 2.437500000000000e+00, -6.250000000000000e-01, 4.936623561010467e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.250694637237605e+04, 5.002778548950419e+03, 3.530299999690473e+02, 0.000000000000000e+00, 2.146668072524194e-01, 2.086751517782732e-05, 0.000000000000000e+00, 0.000000000000000e+00, -6.979303526804461e-01, 0.000000000000000e+00
1543, 2.500000000000000e+00, -6.250000000000000e-01, 4.753907452352121e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.185761233640801e+04, 4.743044934563203e+03, 3.475656605327578e+02, 0.000000000000000e+00, 1.293533755037079e-01, 2.062812911532816e-05, 0.000000000000000e+00, 0.000000000000000e+00, -7.620092257126321e-01, 0.000000000000000e+00
1544, 2.562500000000000e+00, -6.250000000000000e-01, 4.571327742227523e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.123346589426926e+04, 4.493386357707702e+03, 3.424220701299699e+02, 0.000000000000000e+00, 4.734924212538819e-02, 2.040104906058939e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.247007791254947e-01, 0.000000000000000e+00
1545, 2.625000000000000e+00, -6.250000000000000e-01, 4.388743398973359e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.063277770125422e+04, 4.253111080501686e+03, 3.375956807652449e+02, 0.000000000000000e+00, -3.157280464618726e-02, 2.018640391002638e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.837205798300978e-01, 0.000000000000000e+00
1546, 2.687500000000000e+00, -6.250000000000000e-01, 4.206205573070144e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.005370350616876e+04, 4.021481402467502e+03, 3.330626364130018e+02, 0.000000000000000e+00, -1.076550736838988e-01, 1.998339633559393e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.373266358380500e-01, 0.000000000000000e+00
1547, 2.750000000000000e+00, -6.250000000000000e-01, 4.023803211149377e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.494356010049265e+03, 3.797742404019705e+03, 3.287903906379598e+02, 0.000000000000000e+00, -1.811455297368630e-01, 1.979079810075436e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.844234937963805e-01, 0.000000000000000e+00
1548, 2.812500000000000e+00, -6.250000000000000e-01, 3.841499149076367e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.952829244121363e+03, 3.581131697648545e+03, 3.247505510322495e+02, 0.000000000000000e+00, -2.522945905068186e-01, 1.960752468716162e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.024591276628862e+00, 0.000000000000000e+00
1549, 2.875000000000000e+00, -6.250000000000000e-01, 3.658982161868525e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.427169263832731e+03, 3.370867705533091e+03, 3.209310680388722e+02, 0.000000000000000e+00, -3.213589770432895e-01, 1.943320198609133e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.058056322727235e+00, 0.000000000000000e+00
1550, 2.937500000000000e+00, -6.250000000000000e-01, 3.475515773251225e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.915284088194453e+03, 3.166113635277781e+03, 3.173493254792286e+02, 0.000000000000000e+00, -3.886135464574559e-01, 1.926879247010845e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.085516652668431e+00, 0.000000000000000e+00
1551, 3.000000000000000e+00, -6.250000000000000e-01, 3.289664549350301e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.414744832477228e+03, 2.965897932990890e+03, 3.140761306817420e+02, 0.000000000000000e+00, -4.543774203109503e-01, 1.911774160336316e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.106075228358709e+00, 0.000000000000000e+00
1552, -3.000000000000000e+00, -5.000000000000000e-01, 5.240222430464702e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.423209190674716e+04, 5.692836762698862e+03, 3.784507362784568e+02, 0.000000000000000e+00, 4.413268583981264e-01, 2.195711221629049e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.405801332402891e+00, 0.000000000000000e+00
1553, -2.937500000000000e+00, -5.000000000000000e-01, 5.374672042348905e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.456719036232374e+04, 5.826876144929496e+03, 3.776714564396739e+02, 0.000000000000000e+00, 4.853541196155544e-01, 2.192427788813757e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.262064060112808e+00, 0.000000000000000e+00
1554, -2.875000000000000e+00, -5.000000000000000e-01, 5.508417244714602e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.489782587206977e+04, 5.959130348827908e+03, 3.768655167652964e+02, 0.000000000000000e+00, 5.287950120252152e-01, 2.189028355884388e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.022543704293654e+00, 0.000000000000000e+00
1555, -2.812500000000000e+00, -5.000000000000000e-01, 5.635939125093225e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.522612529261882e+04, 6.090450117047524e+03, 3.764553229205064e+02, 0.000000000000000e+00, 5.719289749113540e-01, 2.187296732004604e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.807129677608296e+00, 0.000000000000000e+00
1556, -2.750000000000000e+00, -5.000000000000000e-01, 5.755310516176292e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.555528670497903e+04, 6.222114681991612e+03, 3.766167199791730e+02, 0.000000000000000e+00, 6.151761914935528e-01, 2.187978181767535e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.628303803281858e+00, 0.000000000000000e+00
1557, -2.687500000000000e+00, -5.000000000000000e-01, 5.866502149030059e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.588875190435379e+04, 6.355500761741516e+03, 3.773991227368384e+02, 0.000000000000000e+00, 6.589888656359404e-01, 2.191279510293921e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.491225034594896e+00, 0.000000000000000e+00
1558, -2.625000000000000e+00, -5.000000000000000e-01, 5.970498700073357e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.622986620247694e+04, 6.491946480990775e+03, 3.787866533065010e+02, 0.000000000000000e+00, 7.038065246210474e-01, 2.197125506946347e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.395917699380560e+00, 0.000000000000000e+00
1559, -2.562500000000000e+00, -5.000000000000000e-01, 6.068879267385689e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.658177414066825e+04, 6.632709656267300e+03, 3.807262613231146e+02, 0.000000000000000e+00, 7.500423173004753e-01, 2.205279078548433e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.338124981616549e+00, 0.000000000000000e+00
1560, -2.500000000000000e+00, -5.000000000000000e-01, 6.163566333942468e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.694741025698667e+04, 6.778964102794665e+03, 3.831436261100222e+02, 0.000000000000000e+00, 7.980818010276615e-01, 2.215411080078263e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.310594877991053e+00, 0.000000000000000e+00
1561, -2.437500000000000e+00, -5.000000000000000e-01, 6.256604958343562e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.732952089178968e+04, 6.931808356715869e+03, 3.859563210891435e+02, 0.000000000000000e+00, 8.482858066041197e-01, 2.227158591934700e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.304778295382671e+00, 0.000000000000000e+00
1562, -2.375000000000000e+00, -5.000000000000000e-01, 6.349963647632149e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.773068279999565e+04, 7.092273119998260e+03, 3.890850625073600e+02, 0.000000000000000e+00, 9.009928836709964e-01, 2.240174222075904e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.312320785903874e+00, 0.000000000000000e+00
1563, -2.312500000000000e+00, -5.000000000000000e-01, 6.445391601952991e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.815330075596599e+04, 7.261320302386393e+03, 3.924611125637014e+02, 0.000000000000000e+00, 9.565189860240073e-01, 2.254158019610658e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.326049812111308e+00, 0.000000000000000e+00
1564, -2.250000000000000e+00, -5.000000000000000e-01, 6.544340913353079e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.859958154884587e+04, 7.439832619538345e+03, 3.960295527985396e+02, 0.000000000000000e+00, 1.015154054964075e+00, 2.268871058209757e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.340636987421027e+00, 0.000000000000000e+00
1565, -2.187500000000000e+00, -5.000000000000000e-01, 6.647907802508024e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.907149344371150e+04, 7.628597377484598e+03, 3.997514538007435e+02, 0.000000000000000e+00, 1.077156693057739e+00, 2.284143645892177e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.353333411149262e+00, 0.000000000000000e+00
1566, -2.125000000000000e+00, -5.000000000000000e-01, 6.756702952825537e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.957072818172178e+04, 7.828291272688711e+03, 4.036105366300455e+02, 0.000000000000000e+00, 1.142749171487319e+00, 2.299901226043760e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.365040245609480e+00, 0.000000000000000e+00
1567, -2.062500000000000e+00, -5.000000000000000e-01, 6.870561932520462e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.009869010830883e+04, 8.039476043323532e+03, 4.076297118611598e+02, 0.000000000000000e+00, 1.212116001646858e+00, 2.316229249250952e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.381524280980538e+00, 0.000000000000000e+00
1568, -2.000000000000000e+00, -5.000000000000000e-01, 6.988078671427721e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.065653919298069e+04, 8.262615677192274e+03, 4.118984070438958e+02, 0.000000000000000e+00, 1.285409587343906e+00, 2.333479181531673e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.413961241215042e+00, 0.000000000000000e+00
1569, -1.937500000000000e+00, -5.000000000000000e-01, 7.106089685564490e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.124528569149585e+04, 8.498114276598337e+03, 4.166028414957466e+02, 0.000000000000000e+00, 1.362762662088379e+00, 2.352382002968015e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.477485145479941e+00, 0.000000000000000e+00
1570, -1.875000000000000e+00, -5.000000000000000e-01, 7.219413056082788e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.186583646423649e+04, 8.746334585694593e+03, 4.220409012444181e+02, 0.000000000000000e+00, 1.444294374680485e+00, 2.374093757650161e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.586454707441933e+00, 0.000000000000000e+00
1571, -1.812500000000000e+00, -5.000000000000000e-01, 7.321267339704028e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.251874680234767e+04, 9.007498720939066e+03, 4.285961729663666e+02, 0.000000000000000e+00, 1.530077682628351e+00, 2.400071693854828e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.746054370596418e+00, 0.000000000000000e+00
1572, -1.750000000000000e+00, -5.000000000000000e-01, 7.404754570857053e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.320342540698355e+04, 9.281370162793417e+03, 4.366482968341520e+02, 0.000000000000000e+00, 1.620034897514405e+00, 2.431696943131234e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.941657393371897e+00, 0.000000000000000e+00
1573, -1.687500000000000e+00, -5.000000000000000e-01, 7.465509312601720e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.391699142156060e+04, 9.566796568624237e+03, 4.464136266455081e+02, 0.000000000000000e+00, 1.713787514982028e+00, 2.469640693171787e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.129750190345865e+00, 0.000000000000000e+00
1574, -1.625000000000000e+00, -5.000000000000000e-01, 7.505087475761010e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.465389493416899e+04, 9.861557973667594e+03, 4.577413213397741e+02, 0.000000000000000e+00, 1.810606354047776e+00, 2.513108648576961e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.236503905153873e+00, 0.000000000000000e+00
1575, -1.562500000000000e+00, -5.000000000000000e-01, 7.533978105749974e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.540783071864929e+04, 1.016313228745971e+04, 4.699304318819883e+02, 0.000000000000000e+00, 1.909662995975194e+00, 2.559248594066885e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.171111904092100e+00, 0.000000000000000e+00
1576, -1.500000000000000e+00, -5.000000000000000e-01, 7.572467638597169e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.617573576123972e+04, 1.047029430449588e+04, 4.816724518019644e+02, 0.000000000000000e+00, 2.010555003496196e+00, 2.603096819608750e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.858398052870492e+00, 0.000000000000000e+00
1577, -1.437500000000000e+00, -5.000000000000000e-01, 7.647436476806391e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.695972356868511e+04, 1.078388942747404e+04, 4.912356684688881e+02, 0.000000000000000e+00, 2.113560061905927e+00, 2.638388390803016e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.285450264417938e+00, 0.000000000000000e+00
1578, -1.375000000000000e+00, -5.000000000000000e-01, 7.784272447304799e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.776114112331832e+04, 1.110445644932733e+04, 4.969464846276690e+02, 0.000000000000000e+00, 2.218855145887610e+00, 2.659288009516775e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.400400188556286e-01, 0.000000000000000e+00
1579, -1.312500000000000e+00, -5.000000000000000e-01, 7.995697427676809e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.856777180060981e+04, 1.142710872024392e+04, 4.978635751551486e+02, 0.000000000000000e+00, 2.324835161444522e+00, 2.662632221468083e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.935478050782653e-01, 0.000000000000000e+00
1580, -1.250000000000000e+00, -5.000000000000000e-01, 8.272206358154337e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.934725939134231e+04, 1.173890375653692e+04, 4.943522640821300e+02, 0.000000000000000e+00, 2.427248954172610e+00, 2.649810103221459e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.009994174687671e-01, 0.000000000000000e+00
1581, -1.187500000000000e+00, -5.000000000000000e-01, 8.579939558167805e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.005984641590920e+04, 1.202393856636368e+04, 4.881944810722243e+02, 0.000000000000000e+00, 2.520872946013379e+00, 2.627205551691268e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.426555428857777e-01, 0.000000000000000e+00
1582, -1.125000000000000e+00, -5.000000000000000e-01, 8.870090330892687e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.068207365497082e+04, 1.227282946198833e+04, 4.819999599878444e+02, 0.000000000000000e+00, 2.602624922887245e+00, 2.604311604344735e-05, 0.000000000000000e+00, 0.000000000000000e+00, 6.353007292720936e-01, 0.000000000000000e+00
